"gaugeID" "time" "q_cfs"
"15515500" "2016-01-01" 1.415602414188e-07
"15515500" "2016-01-02" 1.415602414188e-07
"15515500" "2016-01-03" 1.415602414188e-07
"15515500" "2016-01-04" 1.415602414188e-07
"15515500" "2016-01-05" 1.415602414188e-07
"15515500" "2016-01-06" 1.415602414188e-07
"15515500" "2016-01-07" 1.415602414188e-07
"15515500" "2016-01-08" 1.415602414188e-07
"15515500" "2016-01-09" 1.415602414188e-07
"15515500" "2016-01-10" 1.415602414188e-07
"15515500" "2016-01-11" 1.415602414188e-07
"15515500" "2016-01-12" 1.415602414188e-07
"15515500" "2016-01-13" 1.415602414188e-07
"15515500" "2016-01-14" 1.415602414188e-07
"15515500" "2016-01-15" 1.415602414188e-07
"15515500" "2016-01-16" 1.415602414188e-07
"15515500" "2016-01-17" 1.415602414188e-07
"15515500" "2016-01-18" 1.415602414188e-07
"15515500" "2016-01-19" 1.415602414188e-07
"15515500" "2016-01-20" 1.415602414188e-07
"15515500" "2016-01-21" 1.415602414188e-07
"15515500" "2016-01-22" 1.415602414188e-07
"15515500" "2016-01-23" 1.415602414188e-07
"15515500" "2016-01-24" 1.415602414188e-07
"15515500" "2016-01-25" 1.415602414188e-07
"15515500" "2016-01-26" 1.415602414188e-07
"15515500" "2016-01-27" 1.415602414188e-07
"15515500" "2016-01-28" 1.415602414188e-07
"15515500" "2016-01-29" 1.415602414188e-07
"15515500" "2016-01-30" 1.415602414188e-07
"15515500" "2016-01-31" 1.415602414188e-07
"15515500" "2016-02-01" 1.415602414188e-07
"15515500" "2016-02-02" 1.415602414188e-07
"15515500" "2016-02-03" 1.415602414188e-07
"15515500" "2016-02-04" 1.415602414188e-07
"15515500" "2016-02-05" 1.415602414188e-07
"15515500" "2016-02-06" 1.415602414188e-07
"15515500" "2016-02-07" 1.415602414188e-07
"15515500" "2016-02-08" 1.415602414188e-07
"15515500" "2016-02-09" 1.415602414188e-07
"15515500" "2016-02-10" 1.415602414188e-07
"15515500" "2016-02-11" 1.415602414188e-07
